orientation_X,orientation_X,orientation_X,orientation_X,orientation_X,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_W,orientation_W,orientation_W,orientation_W,orientation_W,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,surface_label,surface_label,surface_label,surface_label,surface_label
-0.31259,-0.30617,-0.309306015625,-0.309335,3.858600535187087e-06,0.9384,0.94055,0.939390625,0.9395249999999999,4.041901574803727e-07,0.13829,0.14094,0.139374921875,0.13932,5.014236158956884e-07,-0.050259,-0.048162,-0.0494413515625,-0.0494855,2.6934334787155065e-07,-0.26035,0.25084,-0.001280443750000001,-0.00643205,0.00873752601720185,-0.14051,0.11641,-0.010693574515625,-0.002060104,0.0028790380577037493,-0.033513,0.094409,0.033572675703125,0.036912,0.0005117505982439728,-3.2138,3.5165,0.30540325,0.33276,1.3502787191040944,-1.898,6.6105,2.6461883125,2.8433,4.061822403966656,-16.852,-4.2177,-9.47376171875,-9.5702,5.602625774664737,0,0,0.0,0.0,0.0
0.89895,0.90657,0.90338328125,0.90349,5.3698946604335645e-06,0.3939,0.41128,0.401353203125,0.40110999999999997,2.8218204619832464e-05,0.066798,0.069339,0.067912796875,0.0676335,6.034717221948832e-07,0.13326,0.13655,0.13478765625,0.13479,7.339535187007093e-07,-0.20564,0.22145,-0.004574291874999999,-0.0031069,0.008565434836590127,-0.1793,0.12708,-0.03245360234375,-0.03331,0.0033628773428416485,-0.016621,0.2004,0.1152746359375,0.12706,0.00241202487626862,-3.6012,3.4952,0.064168328125,0.2844,3.218041601368995,-2.8881,7.76,2.92763842109375,3.1151,4.3194286084994085,-14.834,-3.9905,-9.4052640625,-9.437000000000001,5.219683239958168,1,1,1.0,1.0,0.0
0.70946,0.71791,0.71307453125,0.712495,6.766379306102469e-06,0.67953,0.68851,0.6847109375,0.685415,7.588427460629141e-06,0.10878,0.11011,0.109457265625,0.109375,1.620971887303156e-07,0.10237,0.10477,0.1034396875,0.10332,4.2510698818898026e-07,-0.12283,0.14011,0.00534026078125,0.0050082500000000005,0.002478653217510092,-0.11077,0.14665,0.03050311265625,0.027154,0.0017370536044992982,-0.21124,0.036797,-0.079328940859375,-0.079801,0.0028653866501204025,-5.7698,4.4304,0.11920171874999999,0.20514,4.390730386988501,-1.3926,4.8906,2.240546640625,2.2952,1.2679351246886252,-17.06,-4.7297,-9.52993125,-9.586400000000001,3.8258914486220474,5,5,5.0,5.0,0.0
0.67672,0.69103,0.683245859375,0.6830149999999999,1.8132742562746317e-05,-0.7268,-0.71333,-0.720708984375,-0.7208950000000001,1.601478872416364e-05,-0.079038,-0.076196,-0.0777389375,-0.07809350000000001,7.091694921260034e-07,0.086999,0.088503,0.08760934375,0.08769099999999999,1.7025410137796257e-07,-0.056963,0.062241,0.007484435234375,0.00926775,0.0006646846314528062,0.0023738,0.082985,0.0368712171875,0.0352275,0.0003268660575693086,-0.21218,-0.033049,-0.122631078125,-0.120195,0.0015628247113481802,-1.6985,1.3844,0.1021592976484375,0.150235,0.2721174261448056,0.21576,3.3792,2.02900421875,1.99525,0.45895620697576267,-11.244,-8.2319,-9.6321890625,-9.67485,0.36410063798966524,4,4,4.0,4.0,0.0
0.88323,0.88462,0.883676875,0.8836200000000001,1.2374448818900793e-07,0.44114,0.44354,0.44275484375,0.442955,4.021259596456106e-07,0.073357,0.075543,0.074433015625,0.07445199999999999,3.0989795250984874e-07,0.13106,0.13355,0.132449296875,0.13241,3.9627115526574377e-07,-0.3198,0.29449,-0.0121152859375,0.0006325500000000001,0.019366363240989094,-0.11298,0.12968,0.006671490312499999,0.0043765,0.001961725726929197,-0.1345,0.10384,-0.015744250625,-0.014627499999999998,0.003639794380010066,-5.0273,4.2071,0.27659153515625,0.545015,4.2274657214173565,-2.6084,8.8399,2.88637247109375,2.64055,7.107450594202049,-16.103,-2.9866,-9.40062109375,-9.4283,9.918031147504305,1,1,1.0,1.0,0.0
-0.56941,-0.5416,-0.55635734375,-0.5568299999999999,6.674670627460797e-05,0.80825,0.82693,0.81714015625,0.81687,3.014339367617967e-05,0.11856,0.12224,0.120329375,0.120335,1.1301523622047442e-06,-0.091914,-0.088962,-0.09039653125,-0.09045800000000001,6.815950383858162e-07,-0.12603,0.10302,-0.008187206875,-0.0026949,0.0029215300275810727,-0.13974,0.018735,-0.0550225747109375,-0.059581,0.0011174097605613105,0.13456,0.24834,0.196537890625,0.19789,0.0006211150293737709,-1.3109,2.524,0.217137665328125,0.180865,0.6336348245130322,0.90926,4.501,2.572466875,2.59945,0.5169565568279528,-12.808,-6.6183,-9.461553125,-9.54985,2.090040762509843,8,8,8.0,8.0,0.0
0.97014,0.9836,0.977851484375,0.97839,1.582324266117053e-05,-0.19121,-0.10104,-0.14432265625000001,-0.143295,0.0007037433566683081,-0.023945,-0.0093455,-0.0160954640625,-0.0157555,1.6562610341375495e-05,0.14729,0.14914,0.14828109375,0.14824,1.5183029035433969e-07,-0.067909,0.077495,0.004851118046875,0.0047005499999999995,0.0011793763170558583,0.10041,0.26689,0.1816159375,0.17684,0.001114973063681103,-0.66702,-0.45718,-0.55800953125,-0.55684,0.0029157412611958778,-3.5914,2.2281,0.1440826875,0.272265,1.426332278518705,1.2491,4.8439,2.8911578125,2.9125,0.5295990309621061,-11.936,-7.2926,-9.3508828125,-9.33345,0.8541194214345472,1,1,1.0,1.0,0.0
0.48032,0.57211,0.527143515625,0.52769,0.0007196913489603867,0.80582,0.86372,0.83540828125,0.83566,0.0002874112899360201,0.12955,0.13647,0.132936328125,0.133085,3.877609245816968e-06,0.068204,0.081038,0.074311625,0.074226,1.5150639716535423e-05,-0.083499,0.094277,0.010990890859375,0.0124275,0.0010805706239231196,0.13195,0.24482,0.200213046875,0.201425,0.0004790946827694387,-0.74003,-0.61894,-0.66947,-0.6649750000000001,0.0008483373952755862,-1.9567,2.1969,0.208033003125,0.20995,0.658134323916398,1.1438,4.2173,2.73701015625,2.7546,0.3966087801322591,-11.488,-7.8298,-9.3909875,-9.32495,0.5608411683464566,0,0,0.0,0.0,0.0
0.37607,0.47957,0.4292103125,0.42977,0.0009203287463582673,0.86413,0.91402,0.88969265625,0.89002,0.00021548707950295423,0.13659,0.14288,0.139623671875,0.13999,2.890384048966648e-06,0.052166,0.068116,0.059834109375,0.059677999999999995,2.125489261786435e-05,-0.084825,0.11377,0.012941712890625,0.0089824,0.002572951788032839,0.16051,0.28007,0.2217734375,0.22040500000000002,0.0005650225014763784,-0.80516,-0.62601,-0.70709265625,-0.7008399999999999,0.001796794706274617,-1.6303,2.4637,0.04730571484374999,-0.0756655,0.7412619678781649,-0.57507,5.9816,3.0175910546874998,2.91925,2.4566471474502576,-10.933,-8.0341,-9.331134375,-9.341149999999999,0.3502505366043307,0,0,0.0,0.0,0.0
-0.85958,-0.85755,-0.858391640625,-0.85832,4.3208941313977985e-07,0.48734,0.49134,0.4895296875,0.48972000000000004,1.5462597440947006e-06,0.074571,0.076618,0.075518296875,0.075486,2.500568560531631e-07,-0.13455,-0.13183,-0.133488671875,-0.13365,5.061060962106441e-07,-0.13727,0.1547,0.0022650664062500003,0.01454,0.005188147440225401,-0.16008,0.11007,-0.01383375390625,-0.017882000000000002,0.002738093873027542,-0.083926,0.13546,0.014026618125000001,0.011536500000000002,0.002559959273084916,-3.5145,3.6024,0.137604078125,-0.064225,2.1290941404799475,-1.0851,7.001,3.0009568046875,3.1365999999999996,2.647919607778065,-13.092,-5.2062,-9.33043984375,-9.3613,2.6659846872976147,0,0,0.0,0.0,0.0
-0.81242,-0.80861,-0.810330859375,-0.8102050000000001,1.1045386257383682e-06,0.56322,0.56838,0.565924921875,0.56594,2.2889889702261693e-06,0.080005,0.082429,0.0815383359375,0.081689,4.3019776814714194e-07,-0.12956,-0.12664,-0.12821640625,-0.128215,6.421665108268142e-07,-0.17209,0.19875,0.009437939062500001,0.015817499999999998,0.008360994630191378,-0.098129,0.16831,0.018964236215625,0.0191665,0.002662629077165208,-0.14338,0.075546,-0.03786513146875,-0.036142,0.0029965694987996974,-3.1396,3.4887,0.1228680625,0.11975000000000001,1.8049457112202953,-2.5502,7.3856,2.9978281484375,3.026,4.546586868861562,-14.173,-5.4002,-9.35397109375,-9.29045,3.7295216705751693,1,1,1.0,1.0,0.0
0.66542,0.76364,0.71464578125,0.714675,0.000827607400959647,0.62849,0.73167,0.682308984375,0.683545,0.0009133020737635315,0.09926,0.11453,0.10778990625,0.108095,1.914729638484278e-05,0.093568,0.10956,0.1017251015625,0.10161,2.3171949021099897e-05,-0.036037,0.068809,0.013781632921875,0.017278,0.0006842815582221907,0.18576,0.36939,0.274051328125,0.2744,0.0011017978494032975,-0.94279,-0.75535,-0.868923671875,-0.883545,0.0022502793005844,-1.6231,2.6888,0.471224421875,0.369875,0.894246912289569,1.8074,4.232,3.1302703125,3.15075,0.3373645748597442,-10.559,-7.8717,-9.298784375,-9.28305,0.330548599281496,1,1,1.0,1.0,0.0
-0.48206,-0.48048,-0.481253671875,-0.48124,2.2781554502944427e-07,0.86236,0.86321,0.862777109375,0.862815,6.869000369098252e-08,0.13025,0.13141,0.130865703125,0.130915,1.1098532849409144e-07,-0.083344,-0.082476,-0.0829715,-0.083064,8.032171653543632e-08,-0.063798,0.062223,0.0006700789062500003,-0.00053942,0.0007888729056158711,-0.021461,0.04514,0.005842257109375,0.0024922,0.00025617683863769005,-0.044575,0.044236,0.0081125143359375,0.0097461,0.00035386506050009975,-1.3511,1.0056,0.1448711328125,0.212975,0.23228810411433648,1.6621,5.2184,3.2348046875,3.0941,0.6293313180880911,-10.583,-8.1111,-9.2984453125,-9.334499999999998,0.22160083178887752,4,4,4.0,4.0,0.0
-0.9809,-0.97837,-0.9796184375,-0.97969,6.094258858266755e-07,0.1212,0.13974,0.130522578125,0.129935,3.356759723794304e-05,0.011241,0.015029,0.0126631953125,0.0124395,1.0274865363558093e-06,-0.15344,-0.15064,-0.152041875,-0.15204,2.5145157480316404e-07,-0.71185,0.70368,-0.000741705859375,-0.0092022,0.04806188934435204,-0.30571,0.18811,-0.03025554921875,-0.036282,0.009719267239881575,-0.0027761,0.31108,0.111405196875,0.0998235,0.003180306008473533,-9.2885,9.3011,-0.036748138281249995,-0.03108285,9.580826819719038,-6.0273,8.7308,3.117548515625,3.3294499999999996,6.719803245463134,-23.422,7.2833,-9.381377328125,-9.03185,31.521333396514095,3,3,3.0,3.0,0.0
-0.35247,-0.33893,-0.345934296875,-0.346155,1.6511423123769544e-05,0.92315,0.92811,0.92548734375,0.9252849999999999,1.8895960383861247e-06,0.13989,0.14537,0.14190328125,0.14158,1.9481371801182536e-06,-0.061753,-0.058887,-0.060379515625,-0.060356999999999994,3.5804100762794877e-07,-0.72422,0.6216,0.010503821875,0.0059105500000000005,0.04317929263618865,-0.11636,0.31663,0.036629075,0.037655999999999995,0.00589441301552378,-0.21692,0.13903,-0.086498934375,-0.08573900000000001,0.00343282480840684,-6.7844,16.929,0.15717067968749998,-0.362465,8.807340044802123,-4.3288,12.492,3.008345019609375,2.97595,11.588647104368736,-21.385,10.618,-9.1472709375,-9.33375,25.42427741086526,3,3,3.0,3.0,0.0
0.98117,0.98203,0.98163578125,0.9816499999999999,5.911749507872312e-08,0.11403,0.11787,0.11590234375,0.11599999999999999,1.441046432086628e-06,0.028633,0.031775,0.030377328125,0.0305435,6.153330095964582e-07,0.14751,0.14974,0.148434609375,0.14841,3.264108698327143e-07,-0.22757,0.27719,0.0142349390625,0.014323949999999998,0.009966797107412011,-0.16993,0.12669,-0.019491526875,-0.02096,0.004122511793756255,-0.045823,0.086521,0.02427347265625,0.0287645,0.0006532002079478938,-4.2822,4.3432,0.1243916140625,0.10765,3.0066014816577473,-1.5741,7.2604,2.873152578125,2.8430999999999997,3.590275112904324,-15.055,-3.1564,-9.37695390625,-9.317350000000001,6.892658728331081,0,0,0.0,0.0,0.0
-0.63414,-0.63047,-0.63143546875,-0.6311100000000001,9.354281249998827e-07,0.75881,0.76208,0.7611978125,0.76138,6.508518700789146e-07,0.10971,0.11111,0.11033046875,0.110325,1.4841710137795168e-07,-0.09928,-0.098023,-0.098449515625,-0.09843350000000001,9.003177928149684e-08,-0.09594,0.074969,0.00364643953125,0.00509915,0.0017798418169219174,-0.066559,0.039986,0.0010194629687500002,0.0060156,0.00043388948031695783,-0.075549,0.099818,0.010649020781249999,0.012633499999999999,0.0018325867477796871,-1.3803,1.3911,0.033960809375000005,0.070247,0.2967005258435205,0.267,4.7728,2.59620671875,2.7363,1.5619503074285184,-10.752,-8.2175,-9.478009375,-9.4598,0.301498484793307,8,8,8.0,8.0,0.0
-0.87268,-0.87174,-0.872296171875,-0.872315,5.217814345477872e-08,0.46502,0.46628,0.46555390625,0.46542,1.3454997539375707e-07,0.067296,0.068388,0.0678157578125,0.067792,1.1037209048966481e-07,-0.13434,-0.13213,-0.13326515625,-0.13311,3.78514936023683e-07,-0.14352,0.22855,0.010477608414062499,0.00511255,0.005097610647969081,-0.080802,0.10259,-0.0012692446875000002,-0.0033632000000000002,0.001288763055530195,-0.10099,0.11317,-0.007956664140625,-0.0151125,0.0025193401950570344,-2.2581,2.2478,0.0713380046875,-0.052035,0.9599182024755655,-0.79479,6.329,2.822115859375,2.7812,2.154791775235476,-14.452,-5.6133,-9.34664375,-9.414,2.8713687472047242,0,0,0.0,0.0,0.0
0.51415,0.52012,0.5159075,0.515085,3.1298803149615563e-06,-0.84453,-0.84071,-0.843329921875,-0.843615,1.0750385765253818e-06,-0.12806,-0.12467,-0.126024375,-0.125865,6.691602362204955e-07,0.081164,0.083002,0.0821383515625,0.0820865,2.829248124384878e-07,-0.26262,0.27744,0.00871697640625,0.0033683999999999997,0.010262464897757175,-0.075012,0.12256,0.015910069765625,0.012299000000000001,0.0022788236029478185,-0.1821,0.035991,-0.041594389546875,-0.033722,0.002428856599753651,-3.3221,3.6902,0.1173940859375,0.0189285,2.2212559932813387,-2.0586,8.359,3.0359029609375,2.7374,5.86624985584673,-14.376,-3.6193,-9.3010171875,-9.0921,4.578832300332187,1,1,1.0,1.0,0.0
0.4165,0.5073,0.463093671875,0.46395,0.0007002945147576279,0.84866,0.89686,0.87312875,0.87315,0.00019679273228346262,0.13137,0.13714,0.134357265625,0.13463,3.5806751414862022e-06,0.058013,0.071929,0.0650310703125,0.06504,1.6012468207615892e-05,-0.068107,0.10661,0.012080753984375,0.0042476,0.0015494555737963652,0.14863,0.24435,0.195157578125,0.196805,0.00048434399172613186,-0.70624,-0.53592,-0.631199375,-0.6365700000000001,0.0017376167791338577,-1.7561,1.7753,-0.2197593671875,-0.28520999999999996,0.4408190369316357,0.82755,5.3509,3.096324609375,3.0947,1.0345668339762244,-11.592,-6.906,-9.31874453125,-9.31055,0.9316558297336368,1,1,1.0,1.0,0.0
0.51129,0.51377,0.51263625,0.512785,5.950299212601125e-07,-0.84639,-0.84476,-0.8455175,-0.845395,2.4158267716526083e-07,-0.12651,-0.12438,-0.125339765625,-0.12527,2.9747474778541833e-07,0.080272,0.082176,0.08119390625,0.0812225,2.622930147637935e-07,-0.35148,0.26913,-0.0016782872656249995,-0.0057183500000000005,0.017107912728220764,-0.25296,0.14182,-0.002785093984375,0.0039749,0.0044536026703104695,-0.13285,0.12588,0.017675487890625,0.028999,0.003034050817431604,-5.8205,6.6071,0.058244734375,-0.203575,3.877119316103833,-2.4846,8.0451,3.01425415640625,2.9343000000000004,5.038132461168024,-16.287,-1.3107,-9.4096578125,-9.133700000000001,10.997659607182577,1,1,1.0,1.0,0.0
0.71148,0.71974,0.71543609375,0.715435,7.152340526574e-06,-0.68668,-0.67841,-0.682861484375,-0.68301,6.97517336983365e-06,-0.098636,-0.095109,-0.0967643671875,-0.096637,7.940629113558106e-07,0.10999,0.11318,0.111681171875,0.11167,4.7019467888777563e-07,-0.47826,0.55132,0.012837075,0.00866745,0.04948334123082756,-0.30471,0.40159,0.02250329984375,0.0141755,0.015779140440620103,-0.20179,0.047684,-0.07480803859375,-0.075651,0.0023501148855869995,-8.9497,13.607,0.009319144531249962,-0.272345,13.297573903017263,-6.4025,10.84,2.76118494296875,2.9202500000000002,11.034313037147877,-25.25,6.6798,-9.3756964609375,-9.9466,34.04568033970112,5,5,5.0,5.0,0.0
-0.13527,-0.12892,-0.130916171875,-0.13004,3.192674206446841e-06,0.97914,0.98037,0.979922734375,0.979975,1.205239603838922e-07,0.14625,0.14975,0.14769203125,0.147535,6.911926919291708e-07,-0.029149,-0.02759,-0.0281911875,-0.0280795,1.2991930314960394e-07,-0.32829,0.31639,0.0048725300781249994,-0.000163915,0.015832460897715242,-0.19879,0.16491,-0.009306693046875,-0.0083044,0.005168778914783449,-0.073533,0.14465,0.03717656421875,0.0369565,0.0022262585938372316,-6.1017,4.3196,0.1892773921875,0.33120499999999997,3.3056704419914262,-4.4221,12.668,2.90296115625,2.7304500000000003,7.999256638647914,-17.633,-0.42368,-9.3508475,-9.3246,11.009659921618903,3,3,3.0,3.0,0.0
0.78012,0.78501,0.7827525,0.78291,1.8912771653541035e-06,0.60075,0.60698,0.603580703125,0.60333,3.0142664308565236e-06,0.097807,0.10069,0.0989498671875,0.098845,4.4001611608021125e-07,0.11374,0.11605,0.1148553125,0.11482,3.140928149606361e-07,-0.53775,0.52145,-0.0038685187499999988,-0.0078991,0.04621539603485099,-0.26702,0.30767,-0.00615366234375,-0.00807345,0.00884381661788597,-0.095075,0.2316,0.046544574453125,0.046757,0.004684475997141712,-8.6845,9.6489,0.3750422421875,0.058043,10.571277458021985,-4.4046,12.047,2.95317914765625,2.8757,7.618372360504213,-23.657,5.7089,-9.388994375,-9.4548,29.66753379430669,5,5,5.0,5.0,0.0
-0.51311,-0.49141,-0.4969171875,-0.494865,3.570745816929195e-05,-0.85768,-0.84494,-0.854277890625,-0.855585,1.2438561657234292e-05,-0.13749,-0.1306,-0.134422109375,-0.13456,1.7128026021161865e-06,-0.075225,-0.069015,-0.0718380859375,-0.0714085,2.81229474058811e-06,-0.9572,1.0736,-0.003338645937499998,-0.038215,0.056222292477468204,-0.46135,0.52402,-0.02501657265625,-0.0276825,0.019557913563505624,-0.092289,0.56724,0.153871217890625,0.08628949999999999,0.030901291198215167,-13.506,11.84,0.4809536015625,0.1394955,16.815169626218744,-20.469,16.187,2.95160040625,3.56135,35.94287884791343,-41.654,8.2627,-9.30972234375,-9.221,26.307066029729903,1,1,1.0,1.0,0.0
-0.048748,-0.041963,-0.0451412421875,-0.0450895,4.1482664211983165e-06,-0.98793,-0.98772,-0.9878225,-0.98781,2.790551181094864e-09,-0.14945,-0.14827,-0.14885515625,-0.149005,1.098771407480537e-07,-0.0034107,-0.0016499,-0.00264084140625,-0.0027412499999999998,2.6547333819328264e-07,-0.041401,0.0613,0.006113768625,0.004113449999999999,0.0005807519599546359,-0.041124,0.01543,-0.014929507109375,-0.014222499999999999,0.00012905158462998137,-0.0017628,0.084481,0.041519033203125,0.039464,0.00037900675928911946,-0.7173,0.91647,0.10502888359375,0.067854,0.12378998426819242,2.2614,4.4084,3.17627109375,3.176,0.21086644742556604,-10.976,-7.9776,-9.2817,-9.2243,0.4772083502362203,6,6,6.0,6.0,0.0
-0.19201,-0.18511,-0.18893828125,-0.18912,3.2941560777557986e-06,0.96977,0.97118,0.970363359375,0.9703550000000001,1.3419256274595276e-07,0.14509,0.14705,0.1462175,0.14622,1.9319685039370848e-07,-0.037518,-0.035517,-0.036253875,-0.036182,2.4676275590550385e-07,-0.41879,0.45015,-0.00014045474218750019,-0.0014804,0.014157979498261112,-0.17042,0.15444,-0.011446306328125001,-0.00718455,0.0043349761872148234,-0.084391,0.15102,0.040264424296875,0.042601,0.002966399290503199,-5.638,6.9872,0.2752132546875,0.21388,4.5801361978063095,-2.3595,7.7321,2.78854046328125,2.83745,4.568099051900431,-20.158,-2.2387,-9.5739390625,-9.2409,10.24684736208415,3,3,3.0,3.0,0.0
-0.54714,-0.52866,-0.5382621875,-0.5384199999999999,2.9014607775591157e-05,-0.83503,-0.8231,-0.828921796875,-0.8288150000000001,1.1910506194635256e-05,-0.1316,-0.12947,-0.130502109375,-0.1305,3.9790338951774724e-07,-0.079111,-0.07714,-0.078035359375,-0.0781445,2.9212410605315636e-07,-0.073962,0.12684,-0.0015622522656250004,-0.006685399999999999,0.0014078042736081486,-0.017229,0.10768,0.04326802890625,0.0412195,0.0005338539754719925,-0.19977,-0.081156,-0.1446907109375,-0.145695,0.0009723040338606673,-1.4298,1.7087,0.010041622656249999,-0.06256149999999999,0.397835488518648,0.99457,4.9477,2.928338828125,2.9425,0.7230281654324741,-11.904,-6.4031,-9.36727421875,-9.312899999999999,0.9144978485426911,8,8,8.0,8.0,0.0
0.64651,0.65053,0.6488978125,0.64917,1.3700235236221191e-06,-0.75371,-0.75011,-0.751713515625,-0.75137,1.121230850147576e-06,-0.083205,-0.081801,-0.0825624609375,-0.08258599999999999,1.617374000369049e-07,0.082794,0.085377,0.0838989921875,0.083848,4.216965432455701e-07,-0.1266,0.15982,-0.005182137109375,-0.009188149999999999,0.0032086044752525906,-0.021052,0.049496,0.01637722015625,0.015414500000000001,0.0002385241840150394,-0.092116,0.0070199,-0.0356127921875,-0.031156000000000003,0.000510642749638364,-1.2341,1.3327,0.09828043437499999,0.13439,0.23423461554719377,-0.48808,4.4691,2.0046933046875,1.87465,1.9421551951020246,-11.712,-7.5258,-9.559521875,-9.57985,0.6761129771555118,4,4,4.0,4.0,0.0
-0.93594,-0.89946,-0.917918046875,-0.9180349999999999,0.00011328160796628918,-0.41047,-0.31854,-0.366167109375,-0.36699499999999996,0.0007155918600824314,-0.067052,-0.053227,-0.06028309375,-0.060395,1.616442797539384e-05,-0.1404,-0.13412,-0.1373740625,-0.137415,3.2599691929135256e-06,-0.023149,0.044787,0.007596262296875,0.0050634,0.00022167820371780798,0.1503,0.23831,0.18935453125,0.19049,0.00028663868954232274,-0.67425,-0.51724,-0.597385,-0.599985,0.0014431887637795177,-1.1287,1.055,-0.061704999999999996,-0.07718749999999999,0.1791394811632126,2.0304,3.8177,2.85630625,2.8254,0.13852903996062993,-10.145,-8.5834,-9.39300546875,-9.389,0.09947902256828234,8,8,8.0,8.0,0.0
0.8883,0.89882,0.893384921875,0.89331,9.621291332432406e-06,0.41148,0.43348,0.42312375,0.4234,4.423779055118085e-05,0.069321,0.072987,0.070883265625,0.070853,7.598447477854297e-07,0.13147,0.13497,0.133234140625,0.13311499999999998,8.730055548720454e-07,-0.39876,0.29251,0.0032242591406249996,0.030621500000000003,0.020414069693349322,-0.18985,0.17691,-0.043541492890625,-0.0432305,0.004750231254326471,0.013791,0.24397,0.147648265625,0.152885,0.002469240403566683,-4.7375,3.6934,0.14402836953125,0.25363,3.138085554758092,-3.8943,8.2946,3.09054005625,3.41315,6.277346438828654,-16.493,-0.95409,-9.258153046875,-9.23875,10.190091197322138,1,1,1.0,1.0,0.0
-0.80333,-0.80271,-0.803075859375,-0.80311,3.26590981791182e-08,0.57675,0.57761,0.5771321875,0.577075,7.138887795278793e-08,0.080658,0.081326,0.08097675,0.0809745,2.522669291338374e-08,-0.12469,-0.12375,-0.12421890625,-0.124275,5.460351870078583e-08,-0.084448,0.10085,0.001322228125,0.0011578,0.0015962877983188874,-0.023879,0.051859,0.00577292725,0.00633005,0.000203950520835324,-0.034559,0.018209,-0.00800397671875,-0.008380450000000001,0.00013918556254050732,-0.64096,1.0333,0.17235405046875,0.103109,0.1657078524105594,0.26886,4.6806,2.81394875,2.90145,0.8067086450377957,-11.459,-7.5206,-9.34309921875,-9.29535,0.785646541652928,8,8,8.0,8.0,0.0
